"stop_id","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station"
45834651,"Avenida Luiz Viana Salvador - Bahia 41745 Brasil","",-12.9487571716309,-38.4232330322266,,"",0,
47565871,"Avenida Luiz Viana Salvador - Bahia 41741 Brasil","",-12.9441432952881,-38.4196662902832,,"",0,
45833309,"Av. Prof. Pinto de Aguiar  S/N - Pituaçu Salvador - BA Brasil","",-12.9436349868774,-38.4174194335938,,"",0,
45833640,"Av. Prof. Pinto de Aguiar 7 - Patamares Salvador - BA 42740-090 Brasil","",-12.9453964233398,-38.4152336120605,,"",0,
45833636,"Av. Prof. Pinto de Aguiar 2255-2359 - Pituaçu Salvador - BA Brasil","",-12.9472732543945,-38.4128303527832,,"",0,
44165070,"Av. Prof. Pinto de Aguiar 1849-1963 - Pituaçu Salvador - BA Brasil","",-12.9496879577637,-38.4105415344238,,"",0,
46021703,"Av. Prof. Pinto de Aguiar 3 - Pituaçu Salvador - BA 41740-090 Brasil","",-12.952467918396,-38.4081344604492,,"",0,
49419949,"Av. Prof. Pinto de Aguiar 1091 - Pituaçu Salvador - BA Brasil","",-12.9572219848633,-38.4080543518066,,"",0,
45834027,"R. Jardim Paraíso 275-311 - Pituaçu Salvador - BA Brasil","",-12.9601240158081,-38.4073143005371,,"",0,
45833313,"Av. Prof. Pinto de Aguiar 291 - Pituaçu Salvador - BA 41740-090 Brasil","",-12.9624185562134,-38.4041938781738,,"",0,
45833055,"Rua Carimbamba 5459 - Pituaçu Salvador - BA Brasil","",-12.9667510986328,-38.4063339233398,,"",0,
45833056,"Avenida Otavio Mangabeira 8085 Salvador - Bahia 41740 Brasil","",-12.9691848754883,-38.4099349975586,,"",0,
45833057,"Avenida Otavio Mangabeira 7613 Salvador - Bahia 41740 Brasil","",-12.9720401763916,-38.4145011901855,,"",0,
45833058,"Avenida Otavio Mangabeira 8040 Salvador - Bahia 41740 Brasil","",-12.9741945266724,-38.4177055358887,,"",0,
45833059,"Avenida Otavio Mangabeira 136 Salvador - Bahia 41706 Brasil","",-12.9759721755981,-38.4216117858887,,"",0,
45833061,"Av. Otávio Mangabeira S/N Bahia Brasil","",-12.9786958694458,-38.4257583618164,,"",0,
45833716,"Avenida Octávio Mangabeira 5533-5601 - Bôca do Rio Salvador - BA Brasil","",-12.9808731079102,-38.4312477111816,,"",0,
45833717,"Avenida Octávio Mangabeira 5251-5447 - Bôca do Rio Salvador - BA Brasil","",-12.9826593399048,-38.4332313537598,,"",0,
45833797,"Avenida Otavio Mangabeira 4435 Salvador - Bahia 41750 Brasil","",-12.987865447998,-38.4354515075684,,"",0,
45833798,"Av. Otávio Mangabeira S/N Bahia Brasil","",-12.9926652908325,-38.4396514892578,,"",0,
49051823,"Avenida Octávio Mangabeira 3551 - Armacao Salvador - BA 41750-240 Brasil","",-12.9950866699219,-38.4416427612305,,"",0,
49324172,"Avenida Octávio Mangabeira 3279 - Armacao Salvador - BA 41750-240 Brasil","",-12.9967851638794,-38.443229675293,,"",0,
44165411,"Rua Arthur de Azevêdo Machado 200-300 - Stiep Salvador - BA 41770-790 Brasil","",-12.9972429275513,-38.4461441040039,,"",0,
49053699,"Rua Doutor José Peroba 400 - Stiep Salvador - BA 41770-790 Brasil","",-12.9963331222534,-38.4473762512207,,"",0,
44165412,"R. Artur de Azevedo Machado S/N - Costa Azul Salvador - BA Brasil","STIEP",-12.9927740097046,-38.4478721618652,,"",0,
45834208,"R. Artur de Azevedo Machado S/N - Costa Azul Salvador - BA Brasil","",-12.9893217086792,-38.4478416442871,,"",0,
44782781,"R. Artur de Azevedo Machado S/N - Costa Azul Salvador - BA Brasil","",-12.9872770309448,-38.4482002258301,,"",0,
44782777,"R. Edílson Pondé S/N - Costa Azul Salvador - BA Brasil","",-12.9854497909546,-38.4487533569336,,"",0,
45833317,"R. José Peroba S/N - Costa Azul Salvador - BA Brasil","",-12.9864597320557,-38.4488372802734,,"",0,
45833318,"Rua Artur de Azevedo Machado 1485 - Costa Azul Salvador - BA Brasil","",-12.9900331497192,-38.447998046875,,"",0,
45833319,"Rua Doutor José Peroba 901-951 - Costa Azul Salvador - BA Brasil","",-12.9923210144043,-38.4482345581055,,"",0,
45834395,"Rua Adelaide Fernandes da Costa 436 - Costa Azul Salvador - BA Brasil","",-12.9957866668701,-38.4499549865723,,"",0,
45833320,"R. Adelaide Fernandes Costa S/N - Costa Azul Salvador - BA Brasil","",-12.9975261688232,-38.4471817016602,,"",0,
45834881,"R. Fernando Menezes de Góes 51 - Pituba Salvador - BA 41810-700 Brasil","",-12.9992370605469,-38.449535369873,,"",0,
44784220,"Av. Otávio Mangabeira S/N Bahia Brasil","",-13.000825881958,-38.4495391845703,,"",0,
44782786,"Av. Otávio Mangabeira S/N Bahia Brasil","",-12.9976634979248,-38.4437103271484,,"",0,
44782783,"Av. Otávio Mangabeira S/N Bahia Brasil","",-12.9943075180054,-38.4406776428223,,"",0,
47568295,"Avenida Otavio Mangabeira 4329 Salvador - Bahia 41750 Brasil","",-12.991904258728,-38.4386367797852,,"",0,
45833693,"Avenida Otavio Mangabeira 4435 Salvador - Bahia 41750 Brasil","",-12.9885025024414,-38.4356994628906,,"",0,
45833694,"Avenida Octávio Mangabeira 5382 - Bôca do Rio Salvador - BA Brasil","",-12.9829158782959,-38.4331512451172,,"",0,
45833695,"Avenida Otávio Mangabeira 5662 - Bôca do Rio Salvador - BA Brasil","",-12.9810419082642,-38.4310874938965,,"",0,
45833825,"R. Boca do Rio_Av. Otávio Mangabeira S/N Bahia Brasil","",-12.9788408279419,-38.4252777099609,,"",0,
46021907,"Avenida Otavio Mangabeira 136 Salvador - Bahia 41706 Brasil","",-12.9761381149292,-38.4211883544922,,"",0,
45833698,"Av. Otávio Mangabeira S/N Bahia Brasil","",-12.970440864563,-38.4100303649902,,"",0,
45833699,"Av. Otávio Mangabeira S/N Bahia Brasil","",-12.967661857605,-38.4059181213379,,"",0,
45834032,"Avenida Professor Pinto de Aguiar 797 - Pituaçu Salvador - BA Brasil","",-12.9624328613281,-38.4036254882813,,"",0,
49337800,"001878 - Professor Pinto de Aguiar 792 - Patamares Salvador - BA Brasil","",-12.95885181427,-38.407772064209,,"",0,
49337801,"Av. Prof. Pinto de Aguiar 974-1186 - Pituaçu Salvador - BA Brasil","",-12.957067489624,-38.4077415466309,,"",0,
45834033,"Av. Prof. Pinto de Aguiar 12 - Pituaçu Salvador - BA Brasil","",-12.9526100158691,-38.4075622558594,,"",0,
44782463,"Av. Prof. Pinto de Aguiar 1962-2234 - Pituaçu Salvador - BA Brasil","",-12.9491128921509,-38.4106979370117,,"",0,
44782473,"Av. Prof. Pinto de Aguiar 2600-2674 - Pituaçu Salvador - BA Brasil","",-12.9452304840088,-38.4148178100586,,"",0,
45833816,"Av. Prof. Pinto de Aguiar  S/N - Pituaçu Salvador - BA Brasil","",-12.9439086914063,-38.4167900085449,,"",0,
44784226,"Avenida São Rafael 468-530 - São Marcos Salvador - BA 41253-020 Brasil","",-12.9392137527466,-38.4213562011719,,"",0,
45833472,"Av. São Rafael 784-840 - São Marcos Salvador - BA 41253-190 Brasil","",-12.9368581771851,-38.4224014282227,,"",0,
45833801,"Rua São Marcos S/N - São Marcos Salvador - BA 41250-420 Brasil","",-12.9345855712891,-38.4251518249512,,"",0,
44784088,"Av. São Rafael 1228-1386 - São Marcos Salvador - BA 41253-190 Brasil","",-12.9332065582275,-38.4261932373047,,"",0,
44784097,"Av. São Rafael 1522-1592 - São Marcos Salvador - BA 41253-190 Brasil","",-12.9319629669189,-38.4271621704102,,"",0,
45833802,"Av. São Rafael 1598-1600 - São Marcos Salvador - BA 41253-190 Brasil","",-12.9297256469727,-38.4297409057617,,"",0,
48480947,"R. São Marcos 2204-2236 - São Marcos Salvador - BA 41253-190 Brasil","",-12.9284744262695,-38.4353370666504,,"",0,
45833327,"Rua Professora Rulneide Argôlo 2-78 - Pau da Lima Salvador - BA 41245-005 República Federativa do Brasil","",-12.9218330383301,-38.4446983337402,,"",0,
45833328,"Rua Doutor Arthur Gonzales 213-219 - Pau da Lima Salvador - BA 41235-005 República Federativa do Brasil","",-12.9228668212891,-38.4458847045898,,"",0,
44733698,"Av. José Joaquim Seabra 322 - Saúde Salvador - BA 40040-700 Brasil","",-12.9694337844849,-38.5065879821777,,"",0,
45833325,"Av. José Joaquim Seabra 256 - Pelourinho Salvador - BA 40026-350 Brazil","",-12.9714059829712,-38.5075759887695,,"",0,
84185949,"Rua Dr. Arthur Gonzales 99-117 - São Marcos Salvador - BA 41245-800 Brasil","",-12.9205322265625,-38.4429969787598,,"",0,
45833923,"000569 - Ulysses Guimarães 4072-4074 - Sussuarana Salvador - BA 41214-145 Brasil","",-12.9331035614014,-38.445240020752,,"",0,
43768294,"Av. Mario Leal Ferreira 2257-2263 - Cosme de Farias Salvador - BA 40252-390 Brasil","",-12.9810914993286,-38.4822235107422,,"",0,
45833763,"R. Baianinha 88-164 - Daniel Lisboa Salvador - BA 40253-420 Brasil","",-12.9841651916504,-38.484935760498,,"",0,
43768316,"R. Lima Teixeira 95-99 - Daniel Lisboa Salvador - BA Brasil","",-12.9838590621948,-38.4881629943848,,"",0,
44783008,"Av. Mario Leal Ferreira 1029-1165 - Cosme de Farias Salvador - BA 40252-390 Brasil","",-12.9832439422607,-38.4915046691895,,"",0,
45833613,"Avenida General Graça Lessa Salvador - Bahia 40240 Brasil","",-12.9863471984863,-38.497127532959,,"",0,
45834529,"Avenida General Graça Lessa 304 Salvador - Bahia 40240 Brasil","",-12.9920616149902,-38.496208190918,,"",0,
44784442,"Avenida General Graça Lessa 326 Salvador - Bahia 40290 Brasil","",-12.9945497512817,-38.4961814880371,,"",0,
44784437,"Av. Vasco da Gama S/N - Brotas Salvador - BA Brasil","",-12.993088722229,-38.4987030029297,,"",0,
44784421,"Av. Vasco da Gama S/N - Engenho Velho de Brotas Salvador - BA Brasil","",-12.9910755157471,-38.5019416809082,,"",0,
50065504,"Avenida Vasco da Gama 432 - Federação Salvador - BA Brasil","",-12.9900741577148,-38.5041732788086,,"",0,
44782324,"Av. Presidente Costa e Silva S/N - Nazaré Salvador - BA Brasil","",-12.9886779785156,-38.5104293823242,,"",0,
44782752,"Avenida Vale do Tororó 180 - Nazaré Salvador - BA Brasil","",-12.9861917495728,-38.5107383728027,,"",0,
43768720_S,"Avenida Vale Do Tororo 327 Salvador - Bahia 40050 Brasil","TS LAPA....",-12.9833889007568,-38.51123046875,,"",1,
43768720,"Avenida Vale Do Tororo 327 Salvador - Bahia 40050 Brasil","TS LAPA....",-12.9833889007568,-38.51123046875,,"",0,43768720_S
45832898,"Avenida Vale do Tororó 291 - Nazaré Salvador - BA Brasil","",-12.9864282608032,-38.5110969543457,,"",0,
44782328,"Praça Dr. João Mangabeira 627-679 - Garcia Salvador - BA Brasil","",-12.9900913238525,-38.5114479064941,,"",0,
44784448,"Av. Vaco da Gama S/N - Federação Salvador - BA Brasil","",-12.990532875061,-38.5043869018555,,"",0,
44784449,"Av. Vasco da Gama 271 - Federação Salvador - BA 40230-731 Brazil","",-12.9920053482056,-38.5019721984863,,"",0,
45833116,"Av. Vasco da Gama S/N - Federação Salvador - BA Brasil","",-12.9933242797852,-38.4990043640137,,"",0,
45833117,"Avenida Vasco Da Gama 405 Salvador - Bahia 40240 Brasil","",-12.9951114654541,-38.4970016479492,,"",0,
45833118,"Avenida Vasco Da Gama 435 Salvador - Bahia 40221 Brasil","",-12.9962129592896,-38.4955520629883,,"",0,
44782421,"Av. Vasco da Gama S/N - Engenho Velho da Federacao Salvador - BA Brasil","",-12.9972343444824,-38.4933624267578,,"",0,
44165348,"Avenida Vasco da Gama 1170 - Engenho Velho da Federacao Salvador - BA Brasil","",-12.9971981048584,-38.4926071166992,,"",0,
44782422,"Av. Vasco da Gama 207 - Acupe de Brotas Salvador - BA Brazil","",-12.9962730407715,-38.4943962097168,,"",0,
45833095,"Avenida General Graça Lessa 124 - Acupe de Brotas Salvador - BA Brazil","",-12.9939317703247,-38.4956970214844,,"",0,
292785688,"Avenida General Graça Lessa 324 Salvador - Bahia 40290 Brasil","",-12.9910593032837,-38.4962577819824,,"",0,
44782927,"Avenida General Graça Lessa Salvador - Bahia 40290 Brasil","",-12.9871482849121,-38.496711730957,,"",0,
45834348,"Avenida Mario Leal Ferreira Salvador - Bahia 40284 Brasil","",-12.9834985733032,-38.4938583374023,,"",0,
43768271,"R. Machado de Assis - Daniel Lisboa Salvador - BA 40283-280 Brasil","",-12.9840478897095,-38.4909286499023,,"",0,
43768272,"Av. Mario Leal Ferreira 1446-1574 - Daniel Lisboa Salvador - BA 40284-320 Brasil","",-12.9844255447388,-38.4881019592285,,"",0,
44783328,"Rua Odilon Doria 119 Salvador - Bahia 40285 Brasil","",-12.9847726821899,-38.484676361084,,"",0,
43768274,"Av. Mario Leal Ferreira 2112 - Campinas de Brotas Salvador - BA Brasil","",-12.9828968048096,-38.482234954834,,"",0,
45833179,"Av. ACM S/N - Campinas de Brotas Salvador - BA Brasil","",-12.9783639907837,-38.472354888916,,"",0,
210060582,"Avenida Antônio Carlos Magalhães 4149-4233 - Parque Bela Vista Salvador - BA Brasil","",-12.9798030853271,-38.4682846069336,,"",0,
236150642,"Avenida Antonio Carlos Magalhaes 3410 Salvador - Bahia 41800 Brasil","",-12.9843168258667,-38.4668388366699,,"",0,
99376726,"Avenida Luiz Viana Salvador - Bahia 41820 Brasil","",-12.9760618209839,-38.4576072692871,,"",0,
44783757,"Alameda Salvador Salvador - Bahia 41820 Brasil","",-12.9794387817383,-38.4549674987793,,"",0,
44782370,"Alameda Salvador 800-1036 - Caminho das Árvores Salvador - BA Brasil","",-12.9811773300171,-38.4505615234375,,"",0,
46022024,"Avenida Tancredo Neves 2421 - Caminho das Árvores Salvador - BA Brasil","",-12.9792652130127,-38.4514083862305,,"",0,
44784085,"Rua Via Regional S/N - São Marcos Salvador - BA 41250-257 Brasil","",-12.9253244400024,-38.4337425231934,,"",0,
44782804,"Rua Via Regional S/N - São Marcos Salvador - BA 41385-005 Brasil","",-12.9224891662598,-38.432731628418,,"",0,
45834643,"Rua Via Regional S/N - São Marcos Salvador - BA 41385-005 Brasil","",-12.9203996658325,-38.4316596984863,,"",0,
125960550,"R. Artêmio Castro Valente 11 - Canabrava Salvador - BA 41260-300 Brasil","",-12.9211845397949,-38.428295135498,,"",0,
45833292,"R. Artêmio Castro Valente S/N - Canabrava Salvador - BA Brasil","",-12.9228668212891,-38.4277992248535,,"",0,
45833337,"R. Artêmio Castro Valente 346-438 - Canabrava Salvador - BA Brasil","",-12.923189163208,-38.4248466491699,,"",0,
45834414,"Rua Artêmio Castro Valente 501-509 - Canabrava Salvador - BA 41260-300 República Federativa do Brasil","",-12.9233169555664,-38.4221496582031,,"",0,
45833298,"Rua Bem-Te-VI 2-10 - Canabrava Salvador - BA 41260-340 República Federativa do Brasil","",-12.9253835678101,-38.4198684692383,,"",0,
45833294,"Rua Bem-Te-VI 11-45 - Canabrava Salvador - BA República Federativa do Brasil","",-12.9250335693359,-38.4195518493652,,"",0,
45833295,"Rua Bem-Te-VI 11-45 - Canabrava Salvador - BA República Federativa do Brasil","",-12.9242000579834,-38.4193000793457,,"",0,
44782350_S,"R. Bem-Te-VI 117-119 - Canabrava Salvador - BA 41260-340 Brasil","TP CANABRAVA",-12.9218692779541,-38.4191246032715,,"",1,
44782350,"R. Bem-Te-VI 117-119 - Canabrava Salvador - BA 41260-340 Brasil","TP CANABRAVA",-12.9218692779541,-38.4191246032715,,"",0,44782350_S
44784361,"Rua Bem-Te-VI 2-10 - Canabrava Salvador - BA 41260-340 Brasil","",-12.9253358840942,-38.4199371337891,,"",0,
45833293,"Rua Nova Cidade I 323-399 - Canabrava Salvador - BA República Federativa do Brasil","",-12.9266004562378,-38.4204177856445,,"",0,
44784599,"R. Artêmio Castro Valente S/N - Canabrava Salvador - BA Brasil","",-12.9266157150269,-38.415943145752,,"",0,
44784051,"R. Artêmio Castro Valente S/N - Canabrava Salvador - BA Brasil","",-12.9285821914673,-38.4149360656738,,"",0,
45833254,"R. Artêmio Castro Valente S/N - São Marcos Salvador - BA Brasil","",-12.9306135177612,-38.4142265319824,,"",0,
45833255,"R. Proc. Nelson Castro S/N - São Marcos Salvador - BA República Federativa do Brasil","",-12.9322500228882,-38.4126167297363,,"",0,
44783825,"R. Proc. Nelson Castro S/N - São Marcos Salvador - BA Brasil","",-12.9331951141357,-38.4122772216797,,"",0,
45833256,"R. Procurador Nelsom Castro 92-644 - Trobogy Salvador - BA 41745-027 Brasil","",-12.9345703125,-38.4109916687012,,"",0,
48467695,"Rua Procurador Nelsom Castro 22-50 - Trobogy Salvador - BA 41745-027 Brasil","",-12.9375200271606,-38.4090766906738,,"",0,
45834145,"UNIJORGE","",-12.9382467269897,-38.4110717773438,,"",0,
45834142,"Avenida Luiz Viana Salvador - Bahia 41250 Brasil","",-12.9388399124146,-38.4140815734863,,"",0,
47565733,"Av. São Rafael 1198-1226 - São Marcos Salvador - BA 41253-190 Brasil","",-12.9343900680542,-38.4253044128418,,"",0,
45833450,"Avenida Cardeal Avelar Brandão Vilela S/N - Mata Escura Salvador - BA 41219-480 Brasil","",-12.9346647262573,-38.4569320678711,,"",0,
44782998,"Av. Cardeal Avelar Brandão Villela 1621-1623 - Tancredo Neves Salvador - BA 41205-006 Brasil","",-12.9364862442017,-38.4554634094238,,"",0,
45833230,"000245 - Cardeal Avelar Brandão Villela 1615-1619 - Barreiras Salvador - BA 40301-110 Brasil","",-12.9378623962402,-38.4540100097656,,"",0,
46022152,"Avenida Ulysses Guimarães S/N - Sussuarana Salvador - BA 41210-705 Brasil","",-12.9382190704346,-38.4532508850098,,"",0,
47566107,"Estrada Sussuarana 687 - Sussuarana Salvador - BA 41213-108 Brasil","",-12.9362277984619,-38.4525566101074,,"",0,
45833942,"Avenida Ulysses Guimarães S/N - Sussuarana Salvador - BA 41213-012 Brasil","",-12.9354591369629,-38.449836730957,,"",0,
45833647,"Av. Ulysses Guimarães 3562-3624 - Novo Horizonte Salvador - BA 41218-700 Brasil","",-12.9347505569458,-38.4475173950195,,"",0,
200498925,"Avenida Ulisses Guimaraes 4466 Salvador - Bahia 41215 Brasil","",-12.9376392364502,-38.4369812011719,,"",0,
45833658,"1ª Avenida Centro Administrativo da Bahia 144-230 - Centro Administrativo da Bahia Salvador - BA 41745-001 Brasil","",-12.9485549926758,-38.4287796020508,,"",0,
48937185,"Avenida Octávio Mangabeira 9311 - Calcada BA Brasil","",-12.9643497467041,-38.4019393920898,,"",0,
44165074,"Av. Otávio Mangabeira S/N Bahia Brasil","",-12.9627847671509,-38.4004287719727,,"",0,
47568297,"Avenida Otavio Mangabeira 10265 Salvador - Bahia 41613 Brasil","",-12.9606790542603,-38.3959465026855,,"",0,
44783345,"Avenida Otavio Mangabeira 10601 Salvador - Bahia 41613 Brasil","",-12.9591407775879,-38.3930587768555,,"",0,
44783341,"Av. Otávio Mangabeira S/N Bahia Brasil","",-12.9558877944946,-38.3868827819824,,"",0,
45833704,"Av. Otávio Mangabeira S/N Bahia Brasil","",-12.9544677734375,-38.3831176757813,,"",0,
45832857,"Av. Octávio Mangabeira 11881 - Piatã Salvador - BA Brasil","",-12.9538612365723,-38.3808135986328,,"",0,
47567953,"Av. Otávio Mangabeira S/N Bahia Brasil","",-12.9533767700195,-38.3791999816895,,"",0,
47568298,"Avenida Otavio Mangabeira 3 Salvador - Bahia 41612 Brasil","",-12.9517107009888,-38.3735008239746,,"",0,
44783678,"Av. Octávio Mangabeira 12886-13500 - Jardim Placaford Salvador - BA Brasil","PP194-2",-12.9505634307861,-38.3686714172363,,"",0,
46021751,"Av. Octávio Mangabeira 13375 - Jardim Placaford Salvador - BA Brasil","PN46021751",-12.9503746032715,-38.3682556152344,,"",0,
44784150,"Av. Otávio Mangabeira S/N Bahia Brasil","",-12.9510402679443,-38.3717575073242,,"",0,
44784142,"Avenida Otavio Mangabeira 6343 Salvador - Bahia 41612 Brasil","",-12.9517297744751,-38.3743896484375,,"",0,
45833049,"Avenida Octávio Mangabeira 11905-11949 - Piatã Salvador - BA Brasil","",-12.9531469345093,-38.3792915344238,,"",0,
45833050,"Av. Octávio Mangabeira 11245-11377 - Piatã Salvador - BA Brasil","",-12.954065322876,-38.382869720459,,"",0,
45833051,"Avenida Otavio Mangabeira Salvador - Bahia 41613 Brasil","",-12.9561519622803,-38.3880958557129,,"",0,
45833052,"Av. Octávio Mangabeira 10599-10755 - Jaguaribe Salvador - BA 41613-034 Brasil","",-12.9582252502441,-38.3931503295898,,"",0,
45833053,"Avenida Otavio Mangabeira 10265 Salvador - Bahia 41613 Brasil","",-12.960018157959,-38.3964881896973,,"",0,
200498924,"Avenida Ulisses Guimaraes 4466 Salvador - Bahia 41215 Brasil","",-12.9372682571411,-38.4371452331543,,"",0,
200498926,"Avenida Ulisses Guimaraes 4466 Salvador - Bahia 41215 Brasil","",-12.9369192123413,-38.4374923706055,,"",0,
45833925,"002642 - Ulysses Guimarães 3625 - Sussuarana Salvador - BA 41290-550 Brasil","",-12.9343137741089,-38.4474411010742,,"",0,
44783287,"Travessa José Emílio 2-82 - Mata Escura Salvador - BA Brasil","",-12.9355611801147,-38.4483985900879,,"",0,
45833927,"Av. Ulysses Guimarães 102 - Sussuarana Salvador - BA 41213-000 Brasil","",-12.9349670410156,-38.4505500793457,,"",0,
45833928,"Av. Ulysses Guimarães 495 - Sussuarana Salvador - BA 41213-000 Brasil","",-12.9353933334351,-38.4522361755371,,"",0,
45833929,"Av. Ulysses Guimarães 690 - Novo Horizonte Salvador - BA 40301-110 Brasil","",-12.9365701675415,-38.4528160095215,,"",0,
44783685,"Rua Engenheiro Aristídes M da Silveira 25 Bahia Brasil","",-12.9501523971558,-38.3656539916992,,"",0,
45832936,"Rua Professor Souza Brito 11 - Itapuã Salvador - BA 41640-380 Brasil","",-12.9504175186157,-38.3625946044922,,"",0,
46021748,"Ladeira do Abaeté 39 - Nova Brasília de Itapuã Salvador - BA 41610-730 Brasil","",-12.947283744812,-38.3615493774414,,"",0,
45833811,"Ladeira do Abaeté 55 - Nova Brasília de Itapuã Salvador - BA 41610-730 Brasil","",-12.9462804794312,-38.3612670898438,,"",0,
45832937,"Ladeira do Mirante 791 - Itapuã Salvador - BA Brasil","",-12.9451360702515,-38.3607330322266,,"",0,
45832938,"Ladeira do Mirante 727 - Itapuã Salvador - BA Brasil","",-12.9442176818848,-38.3608322143555,,"",0,
45832939,"Rua Paulo Souto 54-140 - Nova Brasília de Itapuã Salvador - BA 41611-680 Brasil","TS ABAETÉ",-12.9413347244263,-38.3585472106934,,"",0,
45833810,"Ladeira do Mirante 730 - Itapuã Salvador - BA Brasil","",-12.9447908401489,-38.3608322143555,,"",0,
46021749,"Ladeira do Abaeté 48 - Nova Brasília de Itapuã Salvador - BA 41610-730 Brasil","",-12.9465017318726,-38.3615951538086,,"",0,
45833812,"Ladeira do Abaeté 6-8 - Nova Brasília de Itapuã Salvador - BA Brasil","",-12.9497394561768,-38.3627128601074,,"",0,
45833813,"R. Aristides Milton S/N Bahia Brasil","",-12.9499216079712,-38.3650321960449,,"",0,
44028970_S,"TERMINAL DE CABULA VI","TP CABULA VI",-12.9568862915039,-38.4374465942383,,"",1,
44028970,"TERMINAL DE CABULA VI","TP CABULA VI",-12.9568862915039,-38.4374465942383,,"",0,44028970_S
44783401,"R. Teódulo de Albuquerque 182-288 - Cabula VI Salvador - BA 41181-010 Brasil","",-12.9551773071289,-38.4372978210449,,"",0,
44783402,"Av. Teódulo Albuquerque S/N - Cabula VI Salvador - BA Brasil","",-12.9542779922485,-38.4381561279297,,"",0,
45833865,"R. Anísio Melhor 2-24 - Doron Salvador - BA Brasil","",-12.955060005188,-38.4409675598145,,"",0,
288021177,"Avenida Edgard Santos Salvador - Bahia 41192 Brasil","",-12.953556060791,-38.4478416442871,,"",0,
44782588,"Avenida Edgard Santos 1631-1679 - Saboeiro Salvador - BA 41194-155 Brasil","",-12.9542140960693,-38.4459419250488,,"",0,
44782578_S,"Av. Edgard Santos 121-131 - Saboeiro Salvador - BA Brasil","",-12.9561634063721,-38.4432983398438,,"",1,
44782578,"Av. Edgard Santos 121-131 - Saboeiro Salvador - BA Brasil","",-12.9561634063721,-38.4432983398438,,"",0,44782578_S
45833241,"Av. Edgard Santos 89 - Narandiba Salvador - BA 41192-005 Brasil","",-12.9585361480713,-38.4414939880371,,"",0,
44782590,"Av. Edgard Santos 51-59 - Saboeiro Salvador - BA Brasil","",-12.9605007171631,-38.4398307800293,,"",0,
47568496,"Avenida Edgard Santos 501 Salvador - Bahia 41194 Brasil","",-12.9620332717896,-38.4379959106445,,"",0,
111373595,"Avenida Edgar Santos 2006 Salvador - Bahia 41181 Brasil","",-12.9632129669189,-38.4364814758301,,"",0,
43768558,"Av. Mario Leal Ferreira 443-553 - Cosme de Farias Salvador - BA Brasil","",-12.9809284210205,-38.4957466125488,,"",0,
43768268,"Codnominio Edifício Flor de Jasmim - Av. Mario Leal Ferreira 387 - Bonoco Salvador - BA 40275-240 Brasil","",-12.9793653488159,-38.4993019104004,,"",0,
43768293,"Av. Pres. Costa e Silva - Garcia Salvador - BA Brazil","",-12.9811840057373,-38.5048370361328,,"",0,
44782751,"Av. Pres. Costa e Silva - Garcia Salvador - BA 40050-360 Brazil","",-12.9843635559082,-38.5077819824219,,"",0,
45833164,"Avenida Valê do Tororó 914-1028 - Garcia Salvador - BA Brasil","",-12.9863119125366,-38.5089111328125,,"",0,
44782853,"R. Brandão 234 - Engenho Velho de Brotas Salvador - BA 40240-200 Brazil","",-12.9863109588623,-38.5071601867676,,"",0,
43768637,"Av. Vasco da Gama S/N - Engenho Velho de Brotas Salvador - BA Brasil","",-12.9854612350464,-38.5048408508301,,"",0,
44784424,"Av. Durão 208 - Engenho Velho de Brotas Salvador - BA 40240-410 Brazil","",-12.9842128753662,-38.5037689208984,,"",0,
44784438,"Avenida Vasco da Gama 4274 - Brotas Salvador - BA Brasil","",-12.9824495315552,-38.5036926269531,,"",0,
43768270,"Av. Mario Leal Ferreira 84-186 - Engenho Velho de Brotas Salvador - BA Brasil","",-12.9799280166626,-38.4988594055176,,"",0,
44783404,"R. Teódulo de Albuquerque 127-131 - Cabula VI Salvador - BA Brasil","",-12.9543228149414,-38.4386978149414,,"",0,
44783119,"Avenida Teódulo Albuquerque S/N - Cabula VI Salvador - BA 41181-380 Brasil","",-12.9541244506836,-38.4404907226563,,"",0,
47565790,"Rua Silveira Martins 2160 - Cabula Salvador - BA 41185-010 Brasil","",-12.9535493850708,-38.4615440368652,,"",0,
47565760,"R. Silveira Martins 1801-1823 - Cabula Salvador - BA Brasil","",-12.9543008804321,-38.4633750915527,,"",0,
45833189,"R. Silveira Martins S/N - Cabula Salvador - BA Brasil","",-12.957085609436,-38.4647903442383,,"",0,
45833186,"R. Silveira Martins S/N - Cabula Salvador - BA Brasil","",-12.9591159820557,-38.4675483703613,,"",0,
45832871,"Rua Silveira Martins 3866 - Cabula Salvador - BA Brasil","",-12.9616765975952,-38.4711761474609,,"",0,
45833181,"Rua Silveira Martins 4162 - Cabula Salvador - BA Brasil","",-12.9635791778564,-38.4721260070801,,"",0,
44782390,"Av. José Joaquim Seabra 484 - Nazaré Salvador - BA Brasil","",-12.9693260192871,-38.5005416870117,,"",0,
44783655,"Avenida Adhemar de Barros 58 - Ondina Salvador - BA Brasil","",-13.0098743438721,-38.509033203125,,"",0,
316762175,"Avenida Milton Santos Salvador - Bahia 40170 Brasil","",-13.0069828033447,-38.5091094970703,,"",0,
44782345,"Avenida Adhemar de Barros 454 - Ondina Salvador - BA Brasil","",-13.0062637329102,-38.509033203125,,"",0,
